method,deadband_activation_fraction,delayed_command_differs_fraction,fixed_or_mean_delay_s,negative_saturation_fraction,positive_saturation_fraction,ramp_down_activation_fraction,ramp_up_activation_fraction,run_id,sample_count,scenario_id,schema_version,seed,sg_level,true_mode
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003018,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3018,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003018,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3018,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003019,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3019,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003019,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3019,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003020,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3020,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003020,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3020,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003021,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3021,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003021,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3021,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003022,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3022,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003022,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3022,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003023,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3023,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003023,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3023,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003024,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3024,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003024,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3024,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003025,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3025,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003025,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3025,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003026,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3026,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003026,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3026,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003027,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3027,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003027,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3027,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003028,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3028,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003028,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3028,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003029,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3029,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003029,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3029,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003030,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3030,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003030,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3030,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003031,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3031,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003031,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3031,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003032,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3032,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003032,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3032,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003033,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3033,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003033,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3033,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003034,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3034,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003034,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3034,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003035,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3035,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003035,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3035,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003036,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3036,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003036,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3036,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003037,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3037,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003037,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3037,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003038,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3038,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003038,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3038,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003039,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3039,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003039,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3039,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003040,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3040,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003040,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3040,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003041,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3041,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003041,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3041,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003042,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3042,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003042,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3042,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003043,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3043,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003043,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3043,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003044,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3044,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003044,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3044,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003045,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3045,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003045,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3045,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003046,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3046,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003046,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3046,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003047,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3047,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003047,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3047,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003048,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3048,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003048,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3048,C,nominal
B0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003049,181,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3049,C,asymmetric_limit
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-C::S7_ood_asymmetric_limit::B0::seed-003049,180,S7_ood_asymmetric_limit,d5freq.phase_b1.compact_episode_audits.v1,3049,C,nominal
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003000,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3000,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003000,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3000,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003001,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3001,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003001,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3001,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003002,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3002,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003002,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3002,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003003,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3003,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003003,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3003,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003004,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3004,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003004,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3004,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003005,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3005,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003005,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3005,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003006,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3006,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003006,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3006,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003007,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3007,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003007,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3007,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003008,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3008,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003008,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3008,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003009,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3009,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003009,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3009,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003010,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3010,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003010,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3010,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003011,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3011,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003011,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3011,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003012,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3012,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003012,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3012,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003013,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3013,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003013,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3013,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003014,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3014,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003014,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3014,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003015,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3015,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003015,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3015,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003016,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3016,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003016,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3016,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003017,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3017,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003017,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3017,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003018,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3018,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003018,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3018,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003019,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3019,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003019,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3019,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003020,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3020,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003020,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3020,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003021,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3021,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003021,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3021,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003022,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3022,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003022,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3022,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003023,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3023,A,nominal
B0,1.0,0.0,0.5972375690607735,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003023,181,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3023,A,time_varying_delay
B0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,phase-b1::final::sg-A::S8_ood_time_varying_delay::B0::seed-003024,180,S8_ood_time_varying_delay,d5freq.phase_b1.compact_episode_audits.v1,3024,A,nominal
